Date,Name,Symbol,Open,High,Low,Close,Volume
2022-01-16,VeChain,VET-USD,0.0786060020327568,0.07971599698066711,0.07735799998044968,0.07836999744176865,166582357
2022-01-17,VeChain,VET-USD,0.07836899906396866,0.07851699739694595,0.07385700196027756,0.0752900019288063,212637103
2022-01-18,VeChain,VET-USD,0.07530300319194794,0.07599399983882904,0.07221899926662445,0.07423499971628189,217253679
2022-01-19,VeChain,VET-USD,0.0742340013384819,0.0746539980173111,0.07040300220251083,0.07088600099086761,192157481
2022-01-20,VeChain,VET-USD,0.07087700068950653,0.07468800246715546,0.06737799942493439,0.06738200038671494,158533835
2022-01-21,VeChain,VET-USD,0.06741400063037872,0.0687979981303215,0.056042999029159546,0.05719799920916557,418894427
2022-01-22,VeChain,VET-USD,0.05722299963235855,0.05873199924826622,0.04569999873638153,0.05153600126504898,491652340
2022-01-23,VeChain,VET-USD,0.051566001027822495,0.05449900031089783,0.05017099902033806,0.053008999675512314,295886673
2022-01-24,VeChain,VET-USD,0.05302700027823448,0.05313500016927719,0.044098999351263046,0.051353998482227325,425545095
2022-01-25,VeChain,VET-USD,0.051357001066207886,0.05415000021457672,0.049639999866485596,0.053314998745918274,260034944
2022-01-26,VeChain,VET-USD,0.05331899970769882,0.058368999511003494,0.05183200165629387,0.05339000001549721,347853541
2022-01-27,VeChain,VET-USD,0.05337899923324585,0.05425899848341942,0.05015299841761589,0.05244100093841553,248809141
2022-01-28,VeChain,VET-USD,0.05242700129747391,0.0540819987654686,0.0508590005338192,0.05389200150966644,217604982
2022-01-29,VeChain,VET-USD,0.05389099940657616,0.055463001132011414,0.05337800085544586,0.05445199832320213,176756368
2022-01-30,VeChain,VET-USD,0.05446799844503403,0.055472999811172485,0.051736000925302505,0.052622999995946884,175011916
2022-01-31,VeChain,VET-USD,0.05262500047683716,0.05389399826526642,0.05051000043749809,0.05379499867558479,186045731
2022-02-01,VeChain,VET-USD,0.05379600077867508,0.055358998477458954,0.053449999541044235,0.054575998336076736,178933826
2022-02-02,VeChain,VET-USD,0.0545790009200573,0.05635799840092659,0.051812998950481415,0.05214500054717064,208534204
2022-02-03,VeChain,VET-USD,0.05214099958539009,0.052404001355171204,0.05077499896287918,0.05225199833512306,182628708
2022-02-04,VeChain,VET-USD,0.05225199833512306,0.05831199884414673,0.05208300054073334,0.058309998363256454,306343901
2022-02-05,VeChain,VET-USD,0.05833899974822998,0.06106799840927124,0.05786500126123428,0.05912800133228302,270258609
2022-02-06,VeChain,VET-USD,0.05913199856877327,0.061048999428749084,0.058107998222112656,0.06103000044822693,216300044
2022-02-07,VeChain,VET-USD,0.06105300039052963,0.0674469992518425,0.06004999950528145,0.06724400073289871,372870073
2022-02-08,VeChain,VET-USD,0.06733699887990952,0.06917300075292587,0.06214800104498863,0.06442300230264664,363267440
2022-02-09,VeChain,VET-USD,0.06439000368118286,0.06795500218868256,0.06326200067996979,0.06673300266265869,247351858
2022-02-10,VeChain,VET-USD,0.06674200296401978,0.06831199675798416,0.06289800256490707,0.06316199898719788,365448979
2022-02-11,VeChain,VET-USD,0.06315899640321732,0.06449999660253525,0.056940000504255295,0.058079998940229416,326297333
2022-02-12,VeChain,VET-USD,0.058063000440597534,0.05900999903678894,0.0559220016002655,0.05743199959397316,261495810
2022-02-13,VeChain,VET-USD,0.057415999472141266,0.058421000838279724,0.0552619993686676,0.05659399926662445,200038197
2022-02-14,VeChain,VET-USD,0.056575000286102295,0.05723600089550018,0.05441100150346756,0.05626299977302551,257212197
2022-02-15,VeChain,VET-USD,0.05626099929213524,0.06095299869775772,0.05587400123476982,0.060857001692056656,258597923
2022-02-16,VeChain,VET-USD,0.06086299940943718,0.061827000230550766,0.058430999517440796,0.06036200001835823,258607344
2022-02-17,VeChain,VET-USD,0.060322001576423645,0.06141500174999237,0.05445399880409241,0.054482001811265945,287101700
2022-02-18,VeChain,VET-USD,0.05452800169587135,0.056046999990940094,0.05292600020766258,0.05333700031042099,260332441
2022-02-19,VeChain,VET-USD,0.05333799868822098,0.0545479990541935,0.05157199874520302,0.05266600102186203,189569127
2022-02-20,VeChain,VET-USD,0.05266299843788147,0.05266299843788147,0.04841500148177147,0.04917500168085098,263573185
2022-02-21,VeChain,VET-USD,0.04916299879550934,0.05157500132918358,0.04500599950551987,0.04515000060200691,372212938
2022-02-22,VeChain,VET-USD,0.04515400156378746,0.04729299992322922,0.044071000069379807,0.04726500064134598,304932397
2022-02-23,VeChain,VET-USD,0.04726099967956543,0.0496320016682148,0.04552000015974045,0.04563000053167343,286082741
2022-02-24,VeChain,VET-USD,0.04560700058937073,0.04592999815940857,0.0392099991440773,0.044578999280929565,581183695
2022-02-25,VeChain,VET-USD,0.04458099976181984,0.04813100025057793,0.04363099858164787,0.04755000025033951,304797615
2022-02-26,VeChain,VET-USD,0.04755999892950058,0.049180999398231506,0.04729599878191948,0.04823499917984009,245093599
2022-02-27,VeChain,VET-USD,0.0482340008020401,0.049129001796245575,0.044829998165369034,0.04557399824261665,267496628
2022-02-28,VeChain,VET-USD,0.04557099938392639,0.05186700075864792,0.0444599986076355,0.05186700075864792,356056532
2022-03-01,VeChain,VET-USD,0.05188500136137009,0.05438400059938431,0.05134600028395653,0.05286800116300583,375798281
2022-03-02,VeChain,VET-USD,0.05286800116300583,0.0539730004966259,0.051336001604795456,0.0530100017786026,325497352
2022-03-03,VeChain,VET-USD,0.05301100015640259,0.05710799992084503,0.05180399864912033,0.05452999845147133,570211723
2022-03-04,VeChain,VET-USD,0.05454299971461296,0.05500499904155731,0.048277001827955246,0.04900600016117096,396616830
2022-03-05,VeChain,VET-USD,0.049031998962163925,0.05080699920654297,0.04774099960923195,0.05033800005912781,238338971
2022-03-06,VeChain,VET-USD,0.05034499987959862,0.05080600082874298,0.04736600071191788,0.04760099947452545,239396653
2022-03-07,VeChain,VET-USD,0.04761499911546707,0.04888100177049637,0.04493999853730202,0.04618300125002861,324989314
2022-03-08,VeChain,VET-USD,0.046174999326467514,0.04754599928855896,0.045520998537540436,0.046588998287916183,260987005
2022-03-09,VeChain,VET-USD,0.04659999907016754,0.04981699958443642,0.04659299924969673,0.048601001501083374,328016162
2022-03-10,VeChain,VET-USD,0.04858899861574173,0.04876900091767311,0.04542100057005882,0.04698599874973297,295259977
2022-03-11,VeChain,VET-USD,0.04698599874973297,0.04845400154590607,0.04552699998021126,0.046192001551389694,249849951
2022-03-12,VeChain,VET-USD,0.046195998787879944,0.04742300137877464,0.046195998787879944,0.04638500139117241,168385955
2022-03-13,VeChain,VET-USD,0.0463699996471405,0.04707900062203407,0.044321998953819275,0.0446150004863739,208887108
2022-03-14,VeChain,VET-USD,0.04461300000548363,0.046126000583171844,0.04444599896669388,0.045882999897003174,235643475
2022-03-15,VeChain,VET-USD,0.04587699845433235,0.04657299816608429,0.0442969985306263,0.04592699930071831,216508629
2022-03-16,VeChain,VET-USD,0.04591900110244751,0.048569999635219574,0.045549001544713974,0.04838100075721741,310305752
